"file","type","variable","domain","model","experiment","ensemble","time"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r4i1p1_200501-210012.nc","data","tas","Amon","CCSM4","rcp60","r4i1p1","200501-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r4i1p1_200501-210012.nc.csv","data","tas","Amon","CCSM4","rcp60","r4i1p1","200501-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r4i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp60","r4i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r4i1p1_200601-210012.nc.csv","data","tas","Amon","CCSM4","rcp60","r4i1p1","200601-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r5i1p1_200501-210012.nc","data","tas","Amon","CCSM4","rcp60","r5i1p1","200501-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r5i1p1_200501-210012.nc.csv","data","tas","Amon","CCSM4","rcp60","r5i1p1","200501-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r5i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp60","r5i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r5i1p1_200601-210012.nc.csv","data","tas","Amon","CCSM4","rcp60","r5i1p1","200601-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r6i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp60","r6i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp60_r6i1p1_200601-210012.nc.csv","data","tas","Amon","CCSM4","rcp60","r6i1p1","200601-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r1i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r1i1p1_210101-230012.nc","data","tas","Amon","CCSM4","rcp85","r1i1p1","210101-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r2i1p1_200501-210012.nc","data","tas","Amon","CCSM4","rcp85","r2i1p1","200501-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r2i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp85","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r3i1p1_200501-210012.nc","data","tas","Amon","CCSM4","rcp85","r3i1p1","200501-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r3i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp85","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r4i1p1_200501-210012.nc","data","tas","Amon","CCSM4","rcp85","r4i1p1","200501-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r4i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp85","r4i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r5i1p1_200501-210012.nc","data","tas","Amon","CCSM4","rcp85","r5i1p1","200501-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r5i1p1_200601-210012.nc","data","tas","Amon","CCSM4","rcp85","r5i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CCSM4_rcp85_r6i1p1_200501-210012.nc","data","tas","Amon","CCSM4","rcp85","r6i1p1","200501-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_1pctCO2_r1i1p1_000101-014012.nc","data","tas","Amon","CESM1-BGC","1pctCO2","r1i1p1","000101-014012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_1pctCO2_r1i1p2_000101-014012.nc","data","tas","Amon","CESM1-BGC","1pctCO2","r1i1p2","000101-014012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_esmHistorical_r1i1p1_185001-200512.nc","data","tas","Amon","CESM1-BGC","esmHistorical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_esmrcp85_r1i1p1_200601-210012.nc","data","tas","Amon","CESM1-BGC","esmrcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_historical_r1i1p1_185001-200512.nc","data","tas","Amon","CESM1-BGC","historical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_piControl_r1i1p1_010101-060012.nc","data","tas","Amon","CESM1-BGC","piControl","r1i1p1","010101-060012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_rcp45_r1i1p1_200601-210012.nc","data","tas","Amon","CESM1-BGC","rcp45","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-BGC_rcp85_r1i1p1_200601-210012.nc","data","tas","Amon","CESM1-BGC","rcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5-1-FV2_1pctCO2_r3i1p1_000101-015012.nc","data","tas","Amon","CESM1-CAM5-1-FV2","1pctCO2","r3i1p1","000101-015012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5-1-FV2_piControl_r1i1p1_000101-005012.nc","data","tas","Amon","CESM1-CAM5-1-FV2","piControl","r1i1p1","000101-005012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_1pctCO2_r1i1p1_185001-200512.nc","data","tas","Amon","CESM1-CAM5","1pctCO2","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_historical_r1i1p1_185001-200512.nc","data","tas","Amon","CESM1-CAM5","historical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_historical_r2i1p1_185001-200512.nc","data","tas","Amon","CESM1-CAM5","historical","r2i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_historical_r3i1p1_185001-200512.nc","data","tas","Amon","CESM1-CAM5","historical","r3i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_piControl_r1i1p1_000101-031912.nc","data","tas","Amon","CESM1-CAM5","piControl","r1i1p1","000101-031912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp26_r1i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp26","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp26_r1i1p1_210101-230012.nc","data","tas","Amon","CESM1-CAM5","rcp26","r1i1p1","210101-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp26_r2i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp26","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp26_r3i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp26","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp45_r1i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp45","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp45_r1i1p1_210101-230012.nc","data","tas","Amon","CESM1-CAM5","rcp45","r1i1p1","210101-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp45_r2i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp45","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp45_r3i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp45","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r1i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp60","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r1i1p1_200601-210012.nc.csv","data","tas","Amon","CESM1-CAM5","rcp60","r1i1p1","200601-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r1i1p1_210101-230012.nc","data","tas","Amon","CESM1-CAM5","rcp60","r1i1p1","210101-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r1i1p1_210101-230012.nc.csv","data","tas","Amon","CESM1-CAM5","rcp60","r1i1p1","210101-230012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r2i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp60","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r2i1p1_200601-210012.nc.csv","data","tas","Amon","CESM1-CAM5","rcp60","r2i1p1","200601-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r3i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp60","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp60_r3i1p1_200601-210012.nc.csv","data","tas","Amon","CESM1-CAM5","rcp60","r3i1p1","200601-210012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp85_r1i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp85_r2i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp85","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-CAM5_rcp85_r3i1p1_200601-210012.nc","data","tas","Amon","CESM1-CAM5","rcp85","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-FASTCHEM_historical_r1i1p1_185001-200512.nc","data","tas","Amon","CESM1-FASTCHEM","historical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-FASTCHEM_historical_r2i1p1_185001-200512.nc","data","tas","Amon","CESM1-FASTCHEM","historical","r2i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-FASTCHEM_historical_r3i1p1_185001-200512.nc","data","tas","Amon","CESM1-FASTCHEM","historical","r3i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-FASTCHEM_piControl_r1i1p1_007001-029112.nc","data","tas","Amon","CESM1-FASTCHEM","piControl","r1i1p1","007001-029112"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_historical_r1i1p1_185001-200512.nc","data","tas","Amon","CESM1-WACCM","historical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_historical_r2i1p1_195501-200512.nc","data","tas","Amon","CESM1-WACCM","historical","r2i1p1","195501-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_historical_r3i1p1_195501-200512.nc","data","tas","Amon","CESM1-WACCM","historical","r3i1p1","195501-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_historical_r4i1p1_195501-200512.nc","data","tas","Amon","CESM1-WACCM","historical","r4i1p1","195501-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_piControl_r1i1p1_009601-029512.nc","data","tas","Amon","CESM1-WACCM","piControl","r1i1p1","009601-029512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp26_r2i1p1_200601-209912.nc","data","tas","Amon","CESM1-WACCM","rcp26","r2i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp26_r3i1p1_200601-205412.nc","data","tas","Amon","CESM1-WACCM","rcp26","r3i1p1","200601-205412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp26_r4i1p1_200601-205012.nc","data","tas","Amon","CESM1-WACCM","rcp26","r4i1p1","200601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp45_r2i1p1_200601-209912.nc","data","tas","Amon","CESM1-WACCM","rcp45","r2i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp45_r3i1p1_200601-206512.nc","data","tas","Amon","CESM1-WACCM","rcp45","r3i1p1","200601-206512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp45_r4i1p1_200601-206512.nc","data","tas","Amon","CESM1-WACCM","rcp45","r4i1p1","200601-206512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp85_r2i1p1_200601-209912.nc","data","tas","Amon","CESM1-WACCM","rcp85","r2i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp85_r3i1p1_200601-205512.nc","data","tas","Amon","CESM1-WACCM","rcp85","r3i1p1","200601-205512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CESM1-WACCM_rcp85_r4i1p1_200601-205012.nc","data","tas","Amon","CESM1-WACCM","rcp85","r4i1p1","200601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_185001-185412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","185001-185412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_185501-185912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","185501-185912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_186001-186412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","186001-186412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_186501-186912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","186501-186912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_187001-187412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","187001-187412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_187501-187912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","187501-187912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_188001-188412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","188001-188412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_188501-188912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","188501-188912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_189001-189412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","189001-189412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_189501-189912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","189501-189912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_190001-190412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","190001-190412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_190501-190912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","190501-190912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_191001-191412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","191001-191412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_191501-191912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","191501-191912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_192001-192412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","192001-192412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_192501-192912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","192501-192912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_193001-193412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","193001-193412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_193501-193912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","193501-193912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_194001-194412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","194001-194412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_194501-194912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","194501-194912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_195001-195412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","195001-195412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_195501-195912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","195501-195912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_196001-196412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","196001-196412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_196501-196912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","196501-196912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_197001-197412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","197001-197412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_197501-197912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","197501-197912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_198001-198412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","198001-198412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_198501-198912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","198501-198912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_199001-199412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","199001-199412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_199501-199912.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","199501-199912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_200001-200412.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","200001-200412"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_historical_r1i1p1_200501-200512.nc","data","tas","Amon","CMCC-CESM","historical","r1i1p1","200501-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_432401-432912.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","432401-432912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_433001-433512.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","433001-433512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_433601-434112.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","433601-434112"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_434201-434712.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","434201-434712"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_434801-435312.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","434801-435312"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_435401-435912.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","435401-435912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_436001-436512.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","436001-436512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_436601-437112.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","436601-437112"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_437201-437712.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","437201-437712"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_437801-438312.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","437801-438312"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_438401-438912.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","438401-438912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_439001-439512.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","439001-439512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_439601-440112.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","439601-440112"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_440201-440712.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","440201-440712"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_440801-441312.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","440801-441312"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_441401-441912.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","441401-441912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_442001-442512.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","442001-442512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_442601-443112.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","442601-443112"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_443201-443712.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","443201-443712"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_443801-444312.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","443801-444312"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_444401-444912.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","444401-444912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_445001-445512.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","445001-445512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_445601-446112.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","445601-446112"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_446201-446712.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","446201-446712"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_446801-447312.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","446801-447312"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_447401-447912.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","447401-447912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_448001-448512.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","448001-448512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_448601-449112.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","448601-449112"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/tas/tas_Amon_CMCC-CESM_piControl_r1i1p1_449201-449712.nc","data","tas","Amon","CMCC-CESM","piControl","r1i1p1","449201-449712"
