"file","type","variable","domain","model","experiment","ensemble","time"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp45_r6i1p3_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp45","r6i1p3","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp45_r6i1p3_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp45","r6i1p3","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp45_r6i1p3_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp45","r6i1p3","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p1_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p1","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p1_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p1","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p1_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p1","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p1_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p1","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p2_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p2","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p2_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p2","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p2_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p2","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p2_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p2","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p3_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p3","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p3_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p3","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p3_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p3","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp60_r1i1p3_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp60","r1i1p3","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_210101-212512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","210101-212512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_212601-215012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","212601-215012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_215101-217512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","215101-217512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_217601-220012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","217601-220012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_220101-222512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","220101-222512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_222601-225012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","222601-225012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_225101-227512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","225101-227512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p1_227601-230012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p1","227601-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_210101-212512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","210101-212512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_212601-215012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","212601-215012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_215101-217512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","215101-217512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_217601-220012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","217601-220012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_220101-222512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","220101-222512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_222601-225012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","222601-225012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_225101-227512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","225101-227512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p2_227601-230012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p2","227601-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_210101-212512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","210101-212512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_212601-215012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","212601-215012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_215101-217512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","215101-217512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_217601-220012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","217601-220012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_220101-222512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","220101-222512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_222601-225012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","222601-225012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_225101-227512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","225101-227512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r1i1p3_227601-230012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r1i1p3","227601-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p1_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p1","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p1_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p1","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p1_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p1","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p1_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p1","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p3_200601-202512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p3","200601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p3_202601-205012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p3","202601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p3_205101-207512.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p3","205101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_GISS-E2-R_rcp85_r2i1p3_207601-210012.nc","data","rlds","Amon","GISS-E2-R","rcp85","r2i1p3","207601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-AO_historical_r1i1p1_186001-200512.nc","data","rlds","Amon","HadGEM2-AO","historical","r1i1p1","186001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-AO_rcp26_r1i1p1_200601-209912.nc","data","rlds","Amon","HadGEM2-AO","rcp26","r1i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-AO_rcp45_r1i1p1_200601-209912.nc","data","rlds","Amon","HadGEM2-AO","rcp45","r1i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-AO_rcp60_r1i1p1_200601-209912.nc","data","rlds","Amon","HadGEM2-AO","rcp60","r1i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-AO_rcp85_r1i1p1_200601-209912.nc","data","rlds","Amon","HadGEM2-AO","rcp85","r1i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmHistorical_r1i1p1_185912-188411.nc","data","rlds","Amon","HadGEM2-ES","esmHistorical","r1i1p1","185912-188411"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmHistorical_r1i1p1_188412-190911.nc","data","rlds","Amon","HadGEM2-ES","esmHistorical","r1i1p1","188412-190911"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmHistorical_r1i1p1_190912-193411.nc","data","rlds","Amon","HadGEM2-ES","esmHistorical","r1i1p1","190912-193411"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmHistorical_r1i1p1_193412-195911.nc","data","rlds","Amon","HadGEM2-ES","esmHistorical","r1i1p1","193412-195911"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmHistorical_r1i1p1_195912-198411.nc","data","rlds","Amon","HadGEM2-ES","esmHistorical","r1i1p1","195912-198411"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmHistorical_r1i1p1_198412-200512.nc","data","rlds","Amon","HadGEM2-ES","esmHistorical","r1i1p1","198412-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmrcp85_r1i1p1_200512-203011.nc","data","rlds","Amon","HadGEM2-ES","esmrcp85","r1i1p1","200512-203011"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmrcp85_r1i1p1_203012-205511.nc","data","rlds","Amon","HadGEM2-ES","esmrcp85","r1i1p1","203012-205511"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmrcp85_r1i1p1_205512-208011.nc","data","rlds","Amon","HadGEM2-ES","esmrcp85","r1i1p1","205512-208011"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_HadGEM2-ES_esmrcp85_r1i1p1_208012-210011.nc","data","rlds","Amon","HadGEM2-ES","esmrcp85","r1i1p1","208012-210011"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_inmcm4_esmHistorical_r1i1p1_185001-200512.nc","data","rlds","Amon","inmcm4","esmHistorical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_inmcm4_esmrcp85_r1i1p1_200601-210012.nc","data","rlds","Amon","inmcm4","esmrcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_inmcm4_rcp45_r1i1p1_200601-210012.nc","data","rlds","Amon","inmcm4","rcp45","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_inmcm4_rcp85_r1i1p1_200601-210012.nc","data","rlds","Amon","inmcm4","rcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5A-LR_esmHistorical_r1i1p1_185001-200512.nc","data","rlds","Amon","IPSL-CM5A-LR","esmHistorical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5A-LR_esmrcp85_r1i1p1_200601-210012.nc","data","rlds","Amon","IPSL-CM5A-LR","esmrcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5A-MR_historical_r1i1p1_185001-200512.nc","data","rlds","Amon","IPSL-CM5A-MR","historical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5A-MR_historical_r2i1p1_185001-200512.nc","data","rlds","Amon","IPSL-CM5A-MR","historical","r2i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5A-MR_rcp26_r1i1p1_200601-210012.nc","data","rlds","Amon","IPSL-CM5A-MR","rcp26","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5A-MR_rcp45_r1i1p1_200601-210012.nc","data","rlds","Amon","IPSL-CM5A-MR","rcp45","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5A-MR_rcp45_r1i1p1_210101-230012.nc","data","rlds","Amon","IPSL-CM5A-MR","rcp45","r1i1p1","210101-230012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5B-LR_historical_r1i1p1_185001-200512.nc","data","rlds","Amon","IPSL-CM5B-LR","historical","r1i1p1","185001-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5B-LR_rcp45_r1i1p1_200601-210012.nc","data","rlds","Amon","IPSL-CM5B-LR","rcp45","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_IPSL-CM5B-LR_rcp85_r1i1p1_200601-210012.nc","data","rlds","Amon","IPSL-CM5B-LR","rcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r1i1p1_200601-201512.nc","data","rlds","Amon","MIROC4h","rcp45","r1i1p1","200601-201512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r1i1p1_201601-202512.nc","data","rlds","Amon","MIROC4h","rcp45","r1i1p1","201601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r1i1p1_202601-203512.nc","data","rlds","Amon","MIROC4h","rcp45","r1i1p1","202601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r2i1p1_200601-201512.nc","data","rlds","Amon","MIROC4h","rcp45","r2i1p1","200601-201512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r2i1p1_201601-202512.nc","data","rlds","Amon","MIROC4h","rcp45","r2i1p1","201601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r2i1p1_202601-203512.nc","data","rlds","Amon","MIROC4h","rcp45","r2i1p1","202601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r3i1p1_200601-201512.nc","data","rlds","Amon","MIROC4h","rcp45","r3i1p1","200601-201512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r3i1p1_201601-202512.nc","data","rlds","Amon","MIROC4h","rcp45","r3i1p1","201601-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC4h_rcp45_r3i1p1_202601-203512.nc","data","rlds","Amon","MIROC4h","rcp45","r3i1p1","202601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp26_r1i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp26","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp26_r2i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp26","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp26_r3i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp26","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp26_r4i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp26","r4i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp26_r5i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp26","r5i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp45_r1i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp45","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp45_r2i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp45","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp45_r3i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp45","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp45_r4i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp45","r4i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp45_r5i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp45","r5i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp60_r1i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp60","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp60_r2i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp60","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp60_r3i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp60","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp60_r4i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp60","r4i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp60_r5i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp60","r5i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp85_r1i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp85","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp85_r2i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp85","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp85_r3i1p1_200601-210012.nc","data","rlds","Amon","MIROC5","rcp85","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp85_r4i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp85","r4i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC5_rcp85_r5i1p1_200601-203512.nc","data","rlds","Amon","MIROC5","rcp85","r5i1p1","200601-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp26_r1i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp26","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r1i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r1i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r2i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r2i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r3i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r3i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r4i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r4i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r5i1p1_200601-209912.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r5i1p1","200601-209912"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r6i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r6i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r7i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r7i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r8i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r8i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp45_r9i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp45","r9i1p1","200601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/rlds/rlds_Amon_MIROC-ESM-CHEM_rcp60_r1i1p1_200601-210012.nc","data","rlds","Amon","MIROC-ESM-CHEM","rcp60","r1i1p1","200601-210012"
